"user_id","rcp_sno","rating"
28,6864051,1
59,6835769,1
28,6914565,3
10,4693558,1
28,6695897,1
91,6833426,2
41,6866527,2
64,6058061,1
41,6833695,2
64,6858012,2
80,4865789,1
45,6922700,2
10,6838188,2
35,6860383,2
58,6837278,1
45,6855544,2
48,6857188,2
45,6834582,2
69,4906063,2
53,6843230,2
28,6858675,2
64,4469524,2
35,6853185,1
69,6834020,1
35,6877908,3
15,6847884,2
35,6884721,2
15,5644983,2
53,6883867,2
4,6869245,3
28,6863746,2
10,4530710,2
43,5562999,1
15,4518129,2
45,6858250,2
31,4606238,3
38,5807973,2
100,5969012,3
2,6880894,2
57,5116934,1
38,4601155,2
53,6861345,1
4,6844227,2
91,4220067,1
38,6882161,2
31,2021356,2
58,6844485,2
34,6863465,1
41,6866667,1
64,6869245,2
48,5544673,2
15,1030843,1
53,6858312,2
69,6852667,3
4,6882161,1
38,1988418,2
28,6881109,1
51,6891896,2
53,6695897,1
37,6636462,1
91,6892852,1
4,6875953,1
48,6872296,2
35,1863768,2
51,6865375,1
52,3032665,2
59,4518137,2
57,4587455,2
35,6870391,1
69,6864124,1
38,5746987,2
4,4297756,3
38,6899263,1
43,6867091,2
48,6864393,1
28,6838702,2
59,6860235,2
2,4505828,2
43,4606238,1
15,5588976,3
80,6838864,2
91,6874298,2
63,6829385,2
64,6844485,1
52,5746987,1
31,6836999,1
63,4342104,2
41,6834616,1
45,6853143,1
100,6858293,3
52,6867005,2
58,6889280,2
63,2021356,2
53,1779519,2
2,965670,2
53,3440661,2
52,6868528,1
52,4367652,1
48,1628320,2
10,6905324,3
21,6837961,5
23,4442777,5
57,4545047,5
41,6749266,4
34,6880451,4
74,6868654,4
43,6878884,5
58,6840537,4
49,6829286,4
58,6907411,4
100,6868118,4
50,6880871,4
38,6880578,4
46,6856832,5
43,6841312,4
16,6829733,4
50,5352616,5
50,6216954,5
22,6863661,4
65,6733126,5
76,6876505,5
20,6894123,4
53,6864373,5
43,6867715,4
100,4418404,4
65,6840925,5
49,6869009,5
79,4547439,5
86,6829286,4
23,6841312,4
76,6909518,4
85,6853047,4
58,4139783,4
50,6839434,4
28,6850289,4
20,6881099,4
12,6840353,5
5,4571715,5
22,6875555,4
37,6894685,4
4,6856443,4
70,6856832,4
20,6885129,4
85,6866213,5
88,5406682,5
100,6926400,4
46,4418404,5
92,6876505,5
20,4364553,5
14,4139783,4
50,4883640,4
46,6851683,4
69,6870174,5
57,5821585,5
53,6865054,5
88,6904822,5
63,6858534,5
49,6679050,5
56,4547439,5
83,6943099,4
53,6880871,5
94,6852194,5
41,5398809,4
23,1070336,4
92,6922868,4
15,6838860,4
88,5475624,4
70,6864038,4
66,5228848,5
72,6216954,4
85,4418404,4
90,6894123,4
4,6869009,5
88,6880030,5
23,6839858,4
65,6869524,5
86,6847506,4
46,6841636,4
37,1285893,4
12,5125615,4
94,4527184,4
98,4643319,5
96,6886644,4
16,6883739,5
14,6863661,4
74,6899099,4
79,4883640,5
85,6900475,5
81,4771305,4
76,1615827,5
21,4364553,5
22,6880795,4
76,6847813,4
86,6877228,5
23,6878071,4
66,6863296,4
5,4081528,4
57,6871038,5
57,6868118,5
64,6864245,5
23,2891209,5
83,6846093,4
83,4771305,4
16,6846093,5
83,4545047,4
66,4935515,5
14,4354842,5
38,1034416,4
72,4553122,4
96,5671427,5
20,5821585,4
21,6840529,4
56,6881595,4
50,5914483,5
65,6501645,4
68,6851683,4
57,4771305,5
15,6838833,4
73,6884433,4
28,6883714,5
81,6902206,5
37,6926400,4
72,6873646,5
28,4571715,5
69,6875417,4
69,6869009,4
70,4442777,5
53,6870988,5
66,4678588,4
22,6905411,5
58,4462083,4
92,6856614,4
16,6834901,4
57,6876644,5
60,6835711,4
23,4935515,4
96,6841538,5
37,6881099,4
63,6854979,4
64,4555111,4
22,5687272,5
28,6881010,5
70,4674532,5
21,6867715,4
38,6841467,5
60,6851661,4
94,6749266,5
20,5358652,4
15,6879215,5
43,1718944,5
66,6885145,5
56,6830791,4
92,4380935,5
70,6858534,5
68,6891937,4
16,6900932,5
49,6880402,4
74,6845318,5
58,6861803,5
5,6943099,4
34,6889201,4
65,4081528,5
74,1615598,4
43,6870174,4
56,6851008,4
98,6870368,4
57,5272954,5
98,5894905,5
34,5908102,4
76,6900475,5
66,6864449,5
37,5262223,4
37,6899457,5
94,4419089,4
14,6861803,4
94,6834901,4
79,6845919,5
74,6870309,4
15,6871862,4
23,4081528,4
46,6870368,5
14,6843089,4
66,6882709,5
56,1718944,4
21,6864245,5
53,6891424,4
34,6216954,4
5,5439479,4
79,4139783,5
50,6904822,4
23,6885145,4
90,6872683,5
100,6764735,4
49,6894123,4
16,6881595,5
96,4388540,5
47,6839845,4
63,6857362,4
38,6876644,5
5,4397532,5
15,6880402,5
86,6880451,4
73,4418404,4
21,6878884,4
73,6908260,5
73,6868118,5
98,4388540,4
68,6880578,4
64,6878071,5
81,3216053,5
63,4371757,5
15,5687272,4
43,6835094,4
23,3823013,5
20,6943099,5
34,6833682,5
4,6880578,5
65,6853047,4
22,4533837,5
86,6857362,4
66,6839845,5
94,6864725,5
73,6871892,4
23,6886299,5
57,6855343,5
12,4643319,5
38,6837486,5
68,1604197,5
74,5914483,5
98,6834922,5
22,4397532,4
4,6833448,4
5,6839434,4
64,6847506,4
12,6869033,4
57,6885878,4
76,6871097,4
100,6834922,4
38,6866842,5
20,6869296,4
64,6852194,5
66,1604197,5
46,6840549,4
88,6860550,5
34,6879215,5
56,6845318,4
68,5398809,4
92,4442777,4
72,4020569,5
90,6899457,4
65,6889485,4
92,6851509,4
4,6880451,5
21,6879226,5
38,6871862,5
98,2008123,5
74,6902206,5
47,6869009,4
70,6900325,4
53,6833329,4
76,6899110,4
83,6854979,4
86,6833421,4
49,5358652,5
94,6840529,4
49,4380935,4
69,6909518,5
94,2004594,4
73,6833448,5
47,6880030,4
76,6749266,5
47,6865054,4
41,6872706,5
46,6869557,5
49,6860755,5
15,6878071,5
74,4674532,5
28,6860755,5
53,6905012,5
76,6864245,5
88,5821585,5
60,4519669,5
69,6899110,5
28,6879113,5
37,6877228,4
98,4372324,4
85,4020569,5
85,4419089,4
68,6880902,4
14,6506379,4
15,4047742,5
46,6879226,5
100,1615827,5
12,4555111,5
47,6839434,4
22,6872706,4
92,2008123,5
90,6858534,5
12,6938933,5
88,2008123,5
22,4571715,4
14,6840353,4
60,6892073,4
12,6871097,4
46,6847506,5
70,4231264,5
64,6834901,5
58,6872706,4
38,6837633,4
96,4442777,5
20,5123985,5
100,6846093,4
81,6869294,4
22,5398809,4
58,4678588,5
57,6856614,4
20,6880402,5
76,3604332,4
21,6837633,4
4,6852194,4
49,6886299,4
16,6870174,5
98,6864727,4
85,6845370,5
88,5228848,4
63,6746224,5
23,6926400,5
98,6873683,4
79,6860755,5
34,6850289,4
37,2008123,4
98,1604197,4
53,6873683,4
60,6900325,5
70,3210231,4
74,2333318,4
22,6880578,5
68,6899099,4
76,6835711,4
47,6857364,4
50,6847813,4
90,6886559,5
46,6841538,4
79,6864373,4
5,6878071,5
50,6860481,4
74,6870174,4
43,3210231,5
94,4418404,4
53,6839845,4
49,6885164,5
96,6853047,5
76,4139783,4
37,6857362,4
86,6834922,4
70,6872706,4
98,6861789,4
86,6845919,4
73,6926400,4
28,4371757,5
14,4023267,5
60,6833448,4
16,6856782,5
73,6865006,5
92,6860550,4
14,6869294,5
65,3013547,4
96,5228848,5
70,4519669,4
90,6749266,5
5,6870988,4
100,6881450,5
46,4571715,5
38,6915277,5
92,6216954,4
47,5687272,5
16,6857112,5
49,6858650,4
47,6892073,5
43,6859638,4
73,6915839,5
81,4935515,4
66,6891937,5
22,5358652,5
64,6864373,5
83,6860550,5
14,6728249,5
57,6872683,5
65,6851969,4
88,6845113,4
72,6875417,5
4,5816092,4
68,2004594,5
90,6829286,5
69,6728249,4
94,6873646,4
5,6854979,5
21,6866842,4
100,6900325,5
86,6837961,4
85,6851184,4
76,4790224,5
68,4364553,5
50,6879215,5
94,6846093,4
92,6872683,5
22,6869009,4
21,6879113,4
69,6833448,5
53,6902206,4
21,6851509,5
16,6872279,4
96,4533837,5
46,6886644,5
96,6864373,5
72,6852721,4
86,4596745,5
96,6875325,4
74,4571715,5
83,6839845,5
83,6871127,4
65,6900325,4
5,6905012,4
74,6883558,5
90,6851661,5
88,4538467,4
50,6857364,4
5,1188760,4
74,6869557,4
5,6842134,5
60,4538448,5
47,6881099,5
4,6679050,4
53,6870174,4
46,6856614,4
74,1070336,5
5,6883714,4
57,6835094,5
38,6889201,4
70,6883916,5
65,4354842,5
41,4081528,4
72,6922749,5
38,5437319,4
49,6863296,5
12,6877825,4
72,6858529,5
73,6842134,4
4,6836329,4
98,6899099,4
79,6829733,4
98,5908102,5
58,3604332,4
60,4372324,5
56,6859638,4
12,3893242,5
37,6834037,5
100,4388540,4
64,6838833,5
90,6871038,5
43,1615827,5
76,6854979,5
58,6891937,5
47,6851184,4
5,5894905,4
53,6837961,4
69,3013547,4
4,6865006,4
65,6840353,5
23,5405180,4
72,6863592,4
34,6870174,4
37,6841304,4
5,6852721,5
56,6749266,4
34,6833329,5
92,6871038,5
69,6871097,4
79,6881099,4
69,4771305,5
28,6837621,5
5,6864038,4
21,4388540,5
22,4643319,4
49,6879113,5
57,6851661,4
34,6870988,4
46,6879113,5
12,6764735,4
40,5352616,5
79,6890499,4
78,4643319,4
36,6880902,5
5,4519669,4
19,6872290,5
95,2004594,5
95,5272954,5
7,6851661,4
19,6857362,5
11,5725691,4
14,4545047,4
29,6858529,5
55,6840873,4
21,1615598,5
22,4596745,4
73,4771305,5
22,6880902,4
73,6899110,4
78,6860755,4
11,6856614,5
95,6872290,5
82,3013547,4
27,6864660,4
86,6860481,5
75,4553122,5
32,6836371,4
54,3823013,4
23,6877228,4
95,6862570,5
72,6853413,4
23,6832398,4
60,6862570,5
21,6865062,5
39,6884459,5
27,6856832,4
67,6851008,5
56,6853699,4
23,6879113,5
75,6894685,5
55,6839845,4
27,4553122,4
30,5406682,4
82,6860550,5
78,6833682,4
14,6837486,5
67,4519669,4
29,6857112,5
29,6901297,5
5,6856832,5
23,6881010,5
86,5821585,4
32,6871038,5
17,6871892,4
60,6851008,4
82,6845318,4
30,6860481,5
29,4771305,4
32,6832503,4
22,6844306,5
78,6881099,5
72,6853697,5
86,6922868,4
46,5406682,5
12,6922749,4
27,4643319,4
72,6833221,4
19,4527184,5
14,6865054,5
95,2947041,4
36,6891886,4
7,4553122,4
54,6891424,4
29,6877228,4
67,6833682,5
54,6864660,4
22,5437319,4
50,3202720,4
95,6873683,4
30,4547439,4
19,6851184,4
36,4397532,4
17,6851008,4
39,6837633,5
22,6871127,5
56,6902615,5
40,6882709,4
14,6842164,4
79,6885878,4
26,6858529,4
32,6868263,4
72,6851509,4
19,6858534,4
60,4419089,5
54,4547439,4
39,6869033,4
39,6904822,4
14,6899457,5
50,4678588,4
7,4771305,5
73,2395976,4
22,6878071,4
55,6922749,5
22,6879196,5
46,6880871,5
26,6885164,5
11,6858779,5
5,6865054,4
32,6860755,4
50,6922868,5
32,6836329,5
73,6879226,5
67,5671427,4
26,6863296,5
23,6861803,5
11,6861803,5
40,6938933,4
56,5914483,4
95,6834922,5
27,6837621,4
7,6834901,5
26,5406682,4
26,5677464,5
95,4547439,5
5,6829733,4
11,5352616,4
56,6885129,4
32,6855473,4
56,5687272,5
36,6879004,4
29,6844306,4
67,4538448,5
11,6899457,5
19,4397532,5
19,4081528,5
32,6922868,4
19,5671427,4
17,6899099,5
21,6857362,5
39,6900475,4
17,6506379,4
32,6852194,5
40,6883558,5
12,6847506,4
19,4372324,5
1,6830628,4
11,4559006,5
26,5125615,5
23,5475624,5
11,4139783,4
17,6884021,4
72,6851008,5
54,6851969,4
36,6854979,4
22,6851683,5
29,6875325,4
11,4771305,5
46,4380935,5
30,6832398,5
39,6872290,5
82,6841467,5
73,6915277,4
55,1615598,5
40,5816092,5
78,6506379,4
72,6880030,4
40,6881595,5
7,6870988,5
26,5725691,5
23,6861789,5
95,6865006,4
55,4442777,4
5,6852194,5
60,6868263,5
5,6841312,5
72,6904822,4
46,5671427,5
73,6907411,4
72,5677464,5
73,6877228,4
54,6900475,4
1,6845318,4
29,6872706,4
86,6871097,4
75,6864373,5
21,6864449,4
56,6897772,4
30,6749266,4
50,6915839,5
11,6842164,4
23,6880871,4
73,6838860,5
5,6866213,5
78,6880030,4
72,6880902,4
21,6898774,5
86,6869009,5
40,3604332,5
78,6900932,4
72,6881450,5
26,6871832,4
86,6843373,5
40,6840925,5
36,6885878,5
60,6865491,5
86,6829733,4
39,6856782,4
19,6844306,4
22,4519669,5
54,6907411,4
32,6894685,4
1,1615827,4
1,1034416,5
11,6853047,4
26,1615598,4
1,6891937,4
22,6926400,4
7,6885265,4
27,6842164,5
82,6853699,4
7,6216954,5
82,4771305,4
21,4935515,5
29,6845113,4
54,6856832,5
56,6880451,5
30,6851792,5
12,6856614,5
78,6857112,5
86,6850289,5
46,6865491,4
12,6864449,5
1,2302505,5
73,6899099,5
55,6829169,4
27,6843089,4
40,6845370,5
22,6881010,4
36,6864038,5
79,6880795,5
78,2008123,5
27,5406682,4
82,4555111,4
11,6858529,4
82,4883640,5
78,2891209,5
82,6901297,5
55,6875325,5
30,6875555,5
27,3823013,4
82,6829286,5
56,1070336,5
39,6858650,5
86,6838833,5
7,6899110,4
40,6868654,4
56,3013547,5
26,6886644,4
21,5439479,5
1,6829286,5
46,6878247,4
39,6905012,5
29,6838860,4
1,6873683,4
11,6864727,4
29,2008123,4
29,4790224,4
7,6871832,5
82,6871038,5
1,6881450,4
56,1285893,5
73,5262223,4
11,6875325,4
55,4692874,4
95,1188760,4
26,6835094,5
5,4545047,4
26,6892073,4
27,6902206,4
11,4538448,5
40,6728249,4
32,4020569,5
86,6905411,5
32,6881595,5
5,4418404,4
23,1188760,5
22,4419089,5
1,6832398,5
60,6842164,5
79,6856782,5
56,6860755,4
79,6880871,4
95,6851969,4
73,4371757,4
73,6844306,5
32,5685366,4
26,6883558,4
30,6902206,5
40,5228848,5
95,6871097,5
22,4354858,4
46,6216954,5
27,6832503,4
26,6875417,4
86,4372324,5
46,6865062,5
55,6845318,4
26,6871892,4
1,4442777,4
67,6501645,5
82,6892073,5
12,6852721,4
32,6875417,4
5,6865006,5
50,6875417,4
75,6880161,5
11,6841636,4
75,6872706,5
50,6938933,4
23,6858534,5
75,6872683,5
32,6853413,5
78,6902615,5
79,6871097,5
82,6843089,5
22,6864038,4
75,6900699,4
7,6863296,5
22,6904822,5
86,1604197,4
56,6864725,5
36,6856782,5
21,6875417,4
55,3210231,4
1,6841467,4
46,6883916,5
30,6851969,4
7,6837621,5
72,6900475,5
19,6856614,5
50,6886299,4
29,6867715,4
79,4553122,5
72,6879113,5
21,6857112,4
73,6868912,4
39,6875555,4
12,6885129,5
1,5439479,5
21,1070336,4
39,6873683,4
23,3013547,4
78,4545047,4
7,6841304,5
17,6880871,4
55,6843089,4
72,1747075,4
86,6836329,4
23,4553122,5
26,4371757,4
21,6733126,5
46,6880030,5
67,6868654,5
23,6871832,5
86,6853047,5
21,3013547,4
60,6883714,4
55,6868118,5
27,3210231,5
56,3823013,5
17,6833682,5
82,6889201,5
46,6895911,4
55,6834037,4
14,6856782,4
32,6865062,5
22,6830791,5
27,6840873,4
46,4935515,5
17,5358652,5
30,6833329,5
72,6899457,4
50,6880030,4
75,6840549,5
14,6870309,4
7,6880795,5
78,5406682,5
14,2891209,5
26,6851184,5
72,6829733,5
72,6869009,4
11,6871038,4
55,3013547,4
86,6837633,4
17,4790224,5
12,6873683,5
73,6843089,5
27,6847506,5
19,6851509,5
5,4020569,4
54,4354842,5
30,2302505,5
78,6851792,4
40,4354842,4
60,5123985,5
39,6895911,4
30,6922868,5
30,4935515,5
12,6869557,4
27,6894123,5
56,5262223,5
75,5671427,5
21,6876644,4
78,6900475,4
32,6873646,5
32,6837633,5
19,6884459,4
56,5439479,5
26,6857362,5
11,6899110,4
75,6855343,5
60,6898774,4
17,4139783,4
40,6858650,4
60,6861789,4
29,6846093,4
27,6851661,5
78,4081528,5
17,6868118,4
86,6865006,4
75,6836371,5
50,6836329,4
5,4553122,4
27,4364553,5
67,6840549,4
26,5439479,4
78,5439479,5
39,4139783,4
19,6881010,4
26,4354842,5
17,6878071,4
19,6865491,5
19,6938933,5
19,4442777,4
1,6853413,4
73,6885878,4
1,6889201,5
82,6872279,4
60,6875417,5
82,6851969,4
55,6904822,4
30,4553122,5
60,2302505,4
86,4547439,5
17,4771305,5
79,5405180,4
32,3893242,5
5,6904822,5
50,6856832,5
17,6837633,5
67,6880795,5
75,6869557,4
7,4462083,4
79,6865054,5
36,6857112,5
60,4354858,4
5,5487907,4
55,6883714,5
17,3216053,5
27,1034416,4
5,6860755,4
56,6866842,4
73,6880902,5
7,2004594,4
50,6893869,4
75,4533837,5
14,6871892,4
19,6892073,5
21,6841636,4
21,6764735,5
11,6837961,4
40,6864038,5
1,6890499,4
23,3210231,5
7,6863661,4
11,4380935,4
56,6833421,5
7,6850289,4
7,1747075,5
7,4527184,4
73,6860755,5
1,6855343,4
78,6863592,4
55,6863592,4
32,6868654,4
82,6851008,4
30,5894905,4
54,6884021,4
46,6857362,5
1,6868654,5
5,6870309,5
22,6869296,4
7,5228712,4
26,4047742,5
11,6830791,4
72,6836329,5
23,6506379,4
26,6881450,4
14,6868263,5
86,6851661,5
12,6837486,5
40,6873683,5
27,6851184,5
19,6746224,5
56,6926400,4
75,6845919,4
78,5747066,5
22,6852194,5
11,6891424,5
1,6833329,5
78,6853413,5
54,6900699,4
75,6870940,5
55,4533837,4
32,6880030,4
11,2004594,5
73,6876644,4
54,6838860,4
22,6881099,5
1,4462083,4
19,5687272,5
21,5687272,5
86,6897772,4
23,6864373,4
56,5475624,5
14,6884433,5
36,6835094,5
23,6829169,5
7,2333318,5
46,6833329,5
86,4418404,5
26,6847506,5
56,5405180,4
95,3893242,5
12,6876505,4
50,6866213,4
39,6866842,5
5,6867715,4
26,6834037,5
12,4081528,4
39,6844849,5
27,6216954,4
11,2947041,5
72,6898774,5
11,6868118,4
21,4553122,5
23,4527184,5
73,6857364,4
75,6875325,4
30,6861789,5
79,6883916,5
23,6868118,4
67,6733126,5
39,6879113,4
60,6833329,4
82,6866213,4
5,4538467,4
40,1747075,4
79,6216954,5
36,6873683,5
5,6871862,4
67,6870988,4
67,5747066,4
95,6847813,4
17,4380935,5
17,1285893,4
39,6869557,5
22,5908102,5
22,5816092,5
7,6866213,4
19,6877228,5
46,6845370,5
17,6895911,5
79,6842164,5
73,6902206,5
11,6835711,5
29,6880902,4
12,6863592,5
86,6872706,5
29,6840529,4
12,6839858,5
30,4419089,5
78,6872706,4
1,6860550,5
11,1718944,5
26,5747066,5
50,4081528,4
82,6902005,5
21,6843089,4
86,6839838,5
72,5821585,4
29,4496790,4
7,6728249,5
78,6871127,4
1,6878071,5
22,6858529,4
1,6871127,4
95,6902206,5
60,6915277,5
11,6829169,5
19,6869009,4
27,6865491,4
86,6864725,5
23,6864660,5
17,6863661,5
5,6879004,5
12,6872290,5
67,6839838,5
72,6885145,5
50,5125615,5
27,6870922,4
26,6842164,4
36,5821585,5
14,6872683,4
54,6832398,4
11,4545047,5
11,6841467,4
23,4692874,5
1,6856782,4
72,6905012,4
7,6864373,5
19,6840529,4
1,4596745,4
26,4678588,4
60,6880451,4
60,6679050,5
17,6900932,4
22,6915277,5
32,6842134,4
27,6850289,5
17,6864725,4
75,6861803,5
1,6915839,4
5,6851184,5
23,5685366,4
22,4139783,4
95,6879814,4
78,6869296,5
50,4547439,4
72,6858534,5
19,6893869,4
46,4643319,4
82,6852721,5
36,6892073,5
1,6879004,5
32,5725691,5
86,6843089,4
56,4364553,4
55,4538448,5
12,4380935,5
36,6885164,5
32,4596745,4
17,6865054,5
12,2302505,5
17,5272954,4
30,4559006,5
12,6867715,5
27,4372324,5
67,6876505,4
50,6764735,4
32,4462083,4
46,6900932,4
14,6872706,4
82,6854979,4
50,6840873,5
60,6840873,4
60,4553122,4
26,6943099,4
21,6840537,4
7,4020569,4
56,6883714,5
11,6870368,4
67,5725691,5
7,6860755,4
55,6841208,5
40,2947041,5
50,4771305,5
73,6833247,5
60,5908102,5
60,6889485,5
55,6840689,5
86,6902206,4
82,4371757,5
32,6841636,5
79,6884459,5
86,6943099,4
55,6898774,5
26,5352616,4
26,6863661,5
22,6845919,4
75,2333318,5
23,4231264,4
86,6837486,4
79,6881450,5
27,5405180,4
30,6878071,4
32,6870988,4
56,6891886,4
12,5123985,5
75,6856832,4
27,6891886,5
1,6858534,5
54,6879196,4
78,6864660,5
46,5228712,5
11,6869296,5
75,5123985,4
23,6943099,5
60,6837961,4
39,6891424,5
50,6834901,4
21,6902206,5
27,1615598,4
67,6864245,5
46,6905012,4
11,4527184,4
56,6839838,5
56,6856614,5
46,6833682,4
12,6864727,4
30,2891209,4
79,6856832,5
50,6845919,4
14,3823013,5
46,6835094,4
22,6870174,4
27,6884459,4
17,6880030,4
56,6902206,5
82,1188760,5
30,5908102,5
40,6926400,5
32,5747066,4
11,4419089,5
95,6845919,4
22,6837633,5
73,6840873,5
86,6904822,5
46,6839858,5
50,4553122,5
46,6840353,4
1,6864449,5
19,6905411,5
21,6854979,5
50,5437319,4
1,6898774,5
17,3893242,4
17,5908102,4
78,6839845,5
36,6855343,5
12,6871038,4
78,5487907,5
21,6869557,5
67,4364553,4
36,6836371,5
55,6851661,5
26,1034416,5
67,6885878,5
67,1747075,5
36,6875417,5
26,6871097,5
95,6834901,4
79,6846093,4
22,5487907,4
67,6872290,4
26,6851792,4
78,6891886,4
56,4883640,5
7,4555111,5
50,1615598,5
17,6879196,5
11,1285893,4
22,6835094,5
32,6878071,5
29,6843373,4
26,6894685,5
36,6872290,5
19,6865054,5
11,6840689,4
86,6870368,4
12,6834901,4
19,6879215,4
75,6926400,5
1,6843089,4
21,4527184,5
5,6891937,5
67,6902206,5
78,4023267,4
54,6880902,4
23,6856832,4
26,6880578,5
14,6840549,4
55,6846093,5
29,6864245,5
29,6834647,4
54,6867715,5
46,6852194,5
40,6880871,4
95,6863592,5
60,5262223,5
36,4571715,4
78,6842164,5
12,6855473,4
11,6885164,4
82,6839858,5
78,6877228,5
82,6905411,5
82,6845919,4
21,4538467,4
27,6839858,5
7,6885164,5
21,6856832,4
36,6869009,4
17,6875325,5
32,6501645,4
27,4527184,5
86,6880161,5
17,6832398,5
39,6851184,4
1,6839838,5
82,6878884,5
78,6847813,4
14,5125615,4
95,6889201,4
78,6839858,5
14,6853047,4
72,6829169,5
22,6850289,4
67,4371757,5
55,6864727,5
56,6851969,5
17,5894905,5
32,4496790,5
12,5894905,4
55,6861803,4
32,5914483,4
95,6857364,5
73,4596745,4
30,6835094,5
60,5914483,4
82,6851509,5
56,6844849,4
95,5262223,4
12,6837961,5
21,4555111,4
11,6872706,5
26,6871862,4
19,6834901,5
55,6854979,4
86,6869557,5
79,6839858,4
21,6869296,5
79,6880402,4
54,6881099,5
21,6883739,5
26,6858779,4
14,6833448,4
30,6860550,5
23,6852194,5
40,6877228,4
36,6909518,4
1,6883558,4
86,6875555,5
79,6839434,5
40,6863592,4
60,6867715,5
30,6851661,5
54,6898774,5
1,6868263,5
23,6875670,4
5,6865491,5
19,6868263,4
46,6853697,5
86,3893242,4
72,6902206,4
86,5437319,4
72,6895911,5
29,4559006,4
14,4462083,4
60,6870309,5
5,5821585,4
50,5405180,5
22,6829286,5
79,4023267,4
7,5908102,4
55,6909518,5
86,1188760,4
54,4047742,4
50,1718944,5
67,6871097,4
29,4139783,5
78,4388540,5
73,6851661,4
14,6875325,5
54,6842164,4
19,6881099,5
12,6902615,5
19,6839858,4
40,6854979,5
19,3823013,5
11,6838094,4
7,4231264,5
73,6834647,4
26,6868118,5
30,6899099,5
46,3202720,5
95,6838833,4
21,6870174,4
79,6875325,4
39,6746224,5
95,6901297,5
23,6881450,5
14,5405180,5
23,6891886,4
11,5405180,4
21,6832398,4
1,6833448,5
67,6840873,4
40,6869009,5
19,6879113,4
21,6881450,4
72,6908260,5
54,6833421,5
21,6869524,4
5,4678588,4
72,6829286,5
82,6898774,5
26,6898774,5
5,6900699,4
14,6841636,4
30,1718944,4
46,6851509,5
29,2891209,4
19,6899110,4
29,6882709,5
94,6911025,4
86,6839652,4
97,6869289,4
84,6865374,5
86,6455697,4
69,6891045,4
73,6901275,4
93,6836758,5
48,6839455,4
85,6839453,5
86,1997270,5
85,6870438,4
71,6866773,5
72,5581866,4
86,6896510,5
64,2357288,4
48,6861588,4
64,6723360,5
94,6854143,5
69,6832908,5
97,6877012,5
97,4044032,4
70,6856501,5
86,2521323,5
71,6870547,5
73,6841752,4
86,4401308,4
42,4007836,5
73,4521122,4
84,6841115,5
48,6854855,5
70,6832908,5
93,6871833,5
81,6846695,5
85,6856501,4
70,6854548,5
71,4667284,4
68,6865941,5
86,6876817,4
64,6879276,5
69,6906497,5
64,6834615,4
81,6912997,5
73,6876817,4
71,5708298,5
93,6844768,4
71,6868036,5
73,6874251,5
81,6850019,5
42,6864784,4
73,6870109,4
86,6901583,5
70,6863130,4
68,6886933,4
69,6850809,5
69,6873935,5
73,6906497,5
86,2357288,4
42,6865374,4
64,6856673,5
84,4693611,4
48,5604019,5
85,6889081,4
64,6858058,5
72,6879898,5
71,6886521,5
72,6902902,5
85,2449871,4
93,6852493,5
42,6863242,4
70,6877798,5
42,6875564,5
68,6866927,4
70,5283441,5
73,6893092,5
86,6863889,4
86,6848374,5
72,6869407,5
81,6876570,4
84,6851092,5
69,1206020,4
97,6869980,4
69,6870109,5
71,4168310,4
94,6829070,5
72,4521122,5
86,6831972,4
42,6861588,4
64,5288817,5
69,6875564,5
93,6831972,5
97,6906626,4
48,6899874,5
94,6876693,5
48,6885185,4
69,6876693,4
85,6913557,4
85,2308961,5
68,6870442,5
73,6860647,4
48,6857700,5
64,3993753,4
70,6882004,5
48,6872681,4
86,6924622,5
85,6873935,5
85,4044032,5
71,3393259,5
72,6867147,5
97,6851537,4
70,6839069,5
68,6911795,5
42,6858181,5
72,6892792,5
97,5198973,5
94,6844064,5
94,6863242,5
86,6863372,4
48,6854143,4
64,6899874,5
68,6906497,5
86,6850026,5
70,5141410,5
73,6642982,5
71,6880162,5
72,6864457,4
86,6891687,4
97,6889081,4
68,6906771,5
73,5283441,4
97,6844416,4
86,4361779,5
73,1622593,4
42,6852450,4
73,5288817,4
97,4741876,4
84,4401308,5
85,4521122,4
69,6866797,4
86,6860647,4
86,4044032,4
68,6871833,5
86,6900945,5
86,6864784,5
71,5198973,5
69,6854265,4
94,6840789,4
69,5852743,4
69,6333381,4
94,6863720,4
69,1924083,5
97,6858181,5
42,6874050,4
85,4426115,5
64,6879473,4
48,6858181,4
86,6862093,4
85,3200576,4
69,6854567,4
72,6850019,5
64,6866797,5
73,6863599,5
94,6844768,5
81,6841115,5
42,4593451,5
71,6852956,4
85,6942522,5
70,6884698,4
69,6889570,4
81,6859457,5
97,6863364,5
97,3993753,5
64,4694301,4
93,6924622,5
85,6841017,5
81,4713630,4
64,6830393,4
86,6841431,4
81,6863037,4
84,5744804,5
94,4542949,4
84,6884486,4
93,6841017,5
68,6838955,4
97,6097081,4
48,6849712,4
64,6872681,4
64,6854461,4
97,6875329,5
86,6864998,4
81,6870109,5
70,6892249,4
93,6152507,5
68,6863974,5
68,6852508,4
81,6872169,4
97,6850019,5
70,6859457,5
